"annotation_id","annotator","created_at","id","image","label","lead_time","updated_at"
530,"1","2026-01-20T01:15:05.929653Z",1071,"/data/local-files/?d=raw_captures/side_view_1/20260119_165639_0025.jpg","[{""x"":3.553438186645508,""y"":6.716156005859375,""width"":95.00216245651245,""height"":93.28384399414062,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":62.83442030388483,""y"":39.48744478372756,""width"":18.704224502540875,""height"":14.202049780380726,""rotation"":20.67442476087291,""rectanglelabels"":[""CodeArea""],""original_width"":1920,""original_height"":1080}]",18.87,"2026-01-20T01:15:05.929694Z"
535,"1","2026-01-20T01:15:31.034204Z",1112,"/data/local-files/?d=raw_captures/side_view_2/20260119_165639_0035.jpg","[{""x"":30.768904089927673,""y"":0.5467385053634644,""width"":38.120365142822266,""height"":81.59087300300598,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":62.62453943490982,""y"":0.4449233412742615,""width"":36.82132661342621,""height"":47.71163463592529,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":81.52436874286072,""y"":5.081713986130197,""width"":1.5744212484988558,""height"":30.38106023196431,""rotation"":18.77397314737192,""rectanglelabels"":[""CodeArea""],""original_width"":1920,""original_height"":1080}]",16.926,"2026-01-20T01:15:31.034217Z"
536,"1","2026-01-20T01:15:49.232330Z",1117,"/data/local-files/?d=raw_captures/top_view/20260119_165639_0037.jpg","[{""x"":24.69690293073654,""y"":2.6793330209670616,""width"":42.00626313686371,""height"":90.31800031661987,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":24.669240415096283,""y"":2.6674270629882812,""width"":42.28586256504059,""height"":89.66231942176819,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":64.10045499597226,""y"":47.14447473424521,""width"":2.1414521069797594,""height"":40.7429089466178,""rotation"":6.471560810360415,""rectanglelabels"":[""CodeArea""],""original_width"":1920,""original_height"":1080}]",17.803,"2026-01-20T01:15:49.232342Z"
539,"1","2026-01-20T01:16:10.148169Z",1120,"/data/local-files/?d=raw_captures/side_view_2/20260119_165639_0037.jpg","[{""x"":22.898347675800323,""y"":0.8915543556213379,""width"":37.22975552082062,""height"":83.95838141441345,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":59.40645635128021,""y"":0.7567167282104492,""width"":39.33447003364563,""height"":51.01633667945862,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":76.34300999870388,""y"":5.206103835590723,""width"":1.5099697122874043,""height"":32.49203066025273,""rotation"":16.6309537067184,""rectanglelabels"":[""CodeArea""],""original_width"":1920,""original_height"":1080}]",17.502,"2026-01-20T01:16:10.148185Z"
540,"1","2026-01-20T01:28:53.466952Z",1121,"/data/local-files/?d=raw_captures/top_view/20260119_165639_0038.jpg","[{""x"":23.82611334323883,""y"":2.941882610321045,""width"":44.05882954597473,""height"":95.97992897033691,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":65.32678364691323,""y"":50.78518681957206,""width"":2.1044284290178896,""height"":42.38052166457256,""rotation"":7.6927327263948655,""rectanglelabels"":[""CodeArea""],""original_width"":1920,""original_height"":1080},{""x"":39.53800458964482,""y"":38.714846944429645,""width"":13.416583568880327,""height"":3.474888465172273,""rotation"":2.265681415198344,""rectanglelabels"":[""CodeArea""],""original_width"":1920,""original_height"":1080}]",762.669,"2026-01-20T01:28:53.466966Z"
543,"1","2026-01-20T01:29:09.435370Z",1124,"/data/local-files/?d=raw_captures/side_view_2/20260119_165639_0038.jpg","[{""x"":55.93707859516144,""y"":0.9735971689224243,""width"":42.265814542770386,""height"":51.12193822860718,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":19.5401594042778,""y"":1.0038942098617554,""width"":37.44008243083954,""height"":83.5237443447113,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":73.88372447423005,""y"":4.749221654337444,""width"":1.2738278847718645,""height"":33.84011312864564,""rotation"":13.828650972278751,""rectanglelabels"":[""CodeArea""],""original_width"":1920,""original_height"":1080}]",13.21,"2026-01-20T01:29:09.435381Z"
544,"1","2026-01-20T01:29:35.923524Z",1125,"/data/local-files/?d=raw_captures/top_view/20260119_165639_0039.jpg","[{""x"":23.274731636047363,""y"":2.915358543395996,""width"":45.82574963569641,""height"":96.75898551940918,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":23.28912913799286,""y"":2.8588324785232544,""width"":45.30288577079773,""height"":96.45808339118958,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":65.8069489295533,""y"":53.61176927696655,""width"":2.96486090775988,""height"":43.50199563866058,""rotation"":9.358789377644769,""rectanglelabels"":[""CodeArea""],""original_width"":1920,""original_height"":1080},{""x"":38.78578413673773,""y"":40.52656575634768,""width"":14.91121165263889,""height"":3.6238484676142337,""rotation"":2.507701727064216,""rectanglelabels"":[""CodeArea""],""original_width"":1920,""original_height"":1080}]",25.889,"2026-01-20T01:29:35.923537Z"
547,"1","2026-01-20T01:29:54.340419Z",1128,"/data/local-files/?d=raw_captures/side_view_2/20260119_165639_0039.jpg","[{""x"":18.502706289291382,""y"":0.9795874357223511,""width"":36.37400269508362,""height"":83.61135721206665,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":53.90150547027588,""y"":1.1316418647766113,""width"":44.54154968261719,""height"":51.507771015167236,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":72.7455836619039,""y"":4.779325860745374,""width"":1.7358953655086433,""height"":34.32285749844324,""rotation"":16.55348747750196,""rectanglelabels"":[""CodeArea""],""original_width"":1920,""original_height"":1080}]",14.695,"2026-01-20T01:29:54.340432Z"
548,"1","2026-01-20T01:30:31.205701Z",1129,"/data/local-files/?d=raw_captures/top_view/20260119_165639_0040.jpg","[{""x"":23.107765595350923,""y"":3.8287192932159626,""width"":46.94033861160278,""height"":95.80762982368469,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":67.03904550573884,""y"":56.670521434941115,""width"":2.599419102827858,""height"":42.45902012114149,""rotation"":9.493816600391426,""rectanglelabels"":[""CodeArea""],""original_width"":1920,""original_height"":1080},{""x"":39.482490403209084,""y"":43.499372235867554,""width"":14.24776891945122,""height"":3.0746705710102553,""rotation"":1.9414898346857967,""rectanglelabels"":[""CodeArea""],""original_width"":1920,""original_height"":1080}]",36.337,"2026-01-20T01:30:31.205714Z"
555,"1","2026-01-20T01:30:54.661375Z",1136,"/data/local-files/?d=raw_captures/side_view_2/20260119_165639_0041.jpg","[{""x"":13.45933973789215,""y"":0.8086949586868286,""width"":36.55705451965332,""height"":86.78607940673828,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":50.13926476240158,""y"":1.4690786600112915,""width"":48.16712439060211,""height"":53.4767746925354,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":69.00250405255939,""y"":5.1869379440835095,""width"":1.6834941571663886,""height"":36.31039531478782,""rotation"":13.637996553197752,""rectanglelabels"":[""CodeArea""],""original_width"":1920,""original_height"":1080}]",12.674,"2026-01-20T01:30:54.661392Z"
556,"1","2026-01-20T01:31:32.486350Z",1137,"/data/local-files/?d=raw_captures/top_view/20260119_165639_0042.jpg","[{""x"":20.87399959564209,""y"":3.9674103260040283,""width"":50.07668733596802,""height"":95.60086727142334,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":38.748581860508466,""y"":47.849750966258505,""width"":15.24863167612122,""height"":3.2145984908565706,""rotation"":1.9077026678321545,""rectanglelabels"":[""CodeArea""],""original_width"":1920,""original_height"":1080},{""x"":68.04866186105608,""y"":61.41431277392806,""width"":2.727605738443704,""height"":37.72599982752168,""rotation"":10.588534123217414,""rectanglelabels"":[""CodeArea""],""original_width"":1920,""original_height"":1080}]",37.308,"2026-01-20T01:31:32.486365Z"
559,"1","2026-01-20T01:31:52.391556Z",1140,"/data/local-files/?d=raw_captures/side_view_2/20260119_165639_0042.jpg","[{""x"":12.352031469345093,""y"":0.72060227394104,""width"":36.69965863227844,""height"":87.32423782348633,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":48.78198802471161,""y"":0.8991390466690063,""width"":49.8182475566864,""height"":54.89991307258606,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":68.30693871839244,""y"":5.4780975986355545,""width"":1.5402825792695534,""height"":35.34679225705125,""rotation"":14.167952584303805,""rectanglelabels"":[""CodeArea""],""original_width"":1920,""original_height"":1080}]",16.916,"2026-01-20T01:31:52.391569Z"
560,"1","2026-01-20T01:32:13.380383Z",1141,"/data/local-files/?d=raw_captures/top_view/20260119_165639_0043.jpg","[{""x"":20.62871754169464,""y"":3.8873285055160522,""width"":50.621187686920166,""height"":95.6695020198822,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":38.66264710571811,""y"":49.2187380006581,""width"":14.98901903367496,""height"":3.806734992679342,""rotation"":1.7899106082458616,""rectanglelabels"":[""CodeArea""],""original_width"":1920,""original_height"":1080},{""x"":69.07407873668849,""y"":63.72065975901439,""width"":2.0589311859443855,""height"":35.016340762907774,""rotation"":10.862000182377017,""rectanglelabels"":[""CodeArea""],""original_width"":1920,""original_height"":1080}]",20.496,"2026-01-20T01:32:13.380406Z"
567,"1","2026-01-20T01:32:41.177221Z",1148,"/data/local-files/?d=raw_captures/side_view_2/20260119_165639_0044.jpg","[{""x"":45.985108613967896,""y"":1.9040077924728394,""width"":52.794039249420166,""height"":54.991525411605835,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":8.54022204875946,""y"":1.1913090944290161,""width"":35.306817293167114,""height"":86.74076795578003,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":64.12646894246083,""y"":5.862770208762577,""width"":1.4457136577542795,""height"":37.26498141394116,""rotation"":11.676385760571463,""rectanglelabels"":[""CodeArea""],""original_width"":1920,""original_height"":1080}]",19.317,"2026-01-20T01:32:41.177234Z"
568,"1","2026-01-20T01:51:43.116821Z",1149,"/data/local-files/?d=raw_captures/top_view/20260119_165639_0045.jpg","[{""x"":16.82898700237274,""y"":4.712241888046265,""width"":58.54480266571045,""height"":95.12548446655273,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":37.130841378583874,""y"":59.459276222346524,""width"":17.785105651230175,""height"":4.685212298682291,""rotation"":2.642545294063609,""rectanglelabels"":[""CodeArea""],""original_width"":1920,""original_height"":1080}]",1146.316,"2026-01-20T01:51:50.802592Z"
571,"1","2026-01-20T01:52:12.349298Z",1152,"/data/local-files/?d=raw_captures/side_view_2/20260119_165639_0045.jpg","[{""x"":42.547982931137085,""y"":1.5293478965759277,""width"":55.413079261779785,""height"":57.62490630149841,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":3.465878963470459,""y"":0.09997785091400146,""width"":36.68875992298126,""height"":88.65412473678589,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":59.6146847974379,""y"":6.370224491035834,""width"":1.415887613544621,""height"":39.10463170705205,""rotation"":9.700391943945647,""rectanglelabels"":[""CodeArea""],""original_width"":1920,""original_height"":1080}]",13.807,"2026-01-20T01:52:12.349315Z"
572,"1","2026-01-20T01:52:32.759853Z",1153,"/data/local-files/?d=raw_captures/top_view/20260119_165639_0046.jpg","[{""x"":12.32290267944336,""y"":5.17270565032959,""width"":67.84208416938782,""height"":94.82729434967041,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":35.883367299193594,""y"":71.81242616150712,""width"":20.31336088422106,""height"":4.818501315793243,""rotation"":1.660155455891811,""rectanglelabels"":[""CodeArea""],""original_width"":1920,""original_height"":1080}]",19.717,"2026-01-20T01:52:32.759867Z"
576,"1","2026-01-20T01:52:53.057558Z",1157,"/data/local-files/?d=raw_captures/top_view/20260119_165639_0047.jpg","[{""x"":10.62135100364685,""y"":4.826024174690247,""width"":71.22164368629456,""height"":95.04017233848572,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":35.37211792861306,""y"":77.68362691838587,""width"":21.334263957215395,""height"":4.978038067349938,""rotation"":1.8392173208325175,""rectanglelabels"":[""CodeArea""],""original_width"":1920,""original_height"":1080}]",14.359,"2026-01-20T01:52:53.057573Z"
580,"1","2026-01-20T01:53:08.255964Z",1161,"/data/local-files/?d=raw_captures/top_view/20260119_165639_0048.jpg","[{""x"":9.176751971244812,""y"":5.069860816001892,""width"":74.3172824382782,""height"":94.03502345085144,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":34.614263959419176,""y"":84.91980532840397,""width"":22.40117130307465,""height"":5.56368960468514,""rotation"":0.8425242607387986,""rectanglelabels"":[""CodeArea""],""original_width"":1920,""original_height"":1080}]",9.747,"2026-01-20T01:53:08.255979Z"
584,"1","2026-01-20T01:53:25.065339Z",1165,"/data/local-files/?d=raw_captures/top_view/20260119_165639_0049.jpg","[{""x"":10.07063090801239,""y"":6.160479784011841,""width"":72.89194464683533,""height"":93.66105794906616,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":33.819823917106405,""y"":87.7007077372841,""width"":23.883438479296647,""height"":6.1493411420205195,""rotation"":1.6135389328790666,""rectanglelabels"":[""CodeArea""],""original_width"":1920,""original_height"":1080}]",11.273,"2026-01-20T01:53:25.065351Z"
604,"1","2026-01-20T01:54:05.189942Z",1185,"/data/local-files/?d=raw_captures/top_view/20260119_165639_0054.jpg","[{""x"":11.37910783290863,""y"":38.53398561477661,""width"":71.05588912963867,""height"":61.46601438522339,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":45.15928328037262,""y"":0.27045756578445435,""width"":7.986259460449219,""height"":18.721576035022736,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":39.90086689591408,""y"":0,""width"":14.27529901266098,""height"":6.971653550863266,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":41.21785215974464,""y"":41.80205721003853,""width"":12.603512554702748,""height"":2.777914577282388,""rotation"":1.78991060824427,""rectanglelabels"":[""CodeArea""],""original_width"":1920,""original_height"":1080}]",13.256,"2026-01-20T01:54:05.189972Z"
